Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name	Associated Transcript Name
ENSMUSG00000002617	ENSMUST00000135840	Zfp40	Zfp40-005
ENSMUSG00000002617	ENSMUST00000151447	Zfp40	Zfp40-004
ENSMUSG00000002617	ENSMUST00000172177	Zfp40	Zfp40-201
ENSMUSG00000002658	ENSMUST00000002733	Gtf2f1	Gtf2f1-201
ENSMUSG00000002679	ENSMUST00000161211	Med6	Med6-001
ENSMUSG00000002679	ENSMUST00000161598	Med6	Med6-004
ENSMUSG00000002679	ENSMUST00000160739	Med6	Med6-005
ENSMUSG00000002679	ENSMUST00000161902	Med6	Med6-002
ENSMUSG00000002679	ENSMUST00000159187	Med6	Med6-003
ENSMUSG00000002679	ENSMUST00000002756	Med6	Med6-201
ENSMUSG00000002748	ENSMUST00000002825	Baz1b	Baz1b-001
ENSMUSG00000002748	ENSMUST00000201894	Baz1b	Baz1b-005
ENSMUSG00000002748	ENSMUST00000176793	Baz1b	Baz1b-004
ENSMUSG00000002748	ENSMUST00000142307	Baz1b	Baz1b-002
ENSMUSG00000002748	ENSMUST00000136947	Baz1b	Baz1b-003
ENSMUSG00000002881	ENSMUST00000186764	Nab1	Nab1-003
ENSMUSG00000002881	ENSMUST00000069792	Nab1	Nab1-001
ENSMUSG00000002881	ENSMUST00000170269	Nab1	Nab1-002
ENSMUSG00000002881	ENSMUST00000167732	Nab1	Nab1-005
ENSMUSG00000002881	ENSMUST00000168082	Nab1	Nab1-004
ENSMUSG00000002968	ENSMUST00000208253	Med25	Med25-001
ENSMUSG00000002968	ENSMUST00000003049	Med25	Med25-002
ENSMUSG00000002968	ENSMUST00000208551	Med25	Med25-006
ENSMUSG00000002968	ENSMUST00000207278	Med25	Med25-003
ENSMUSG00000002968	ENSMUST00000207206	Med25	Med25-013
ENSMUSG00000002968	ENSMUST00000207848	Med25	Med25-011
ENSMUSG00000002968	ENSMUST00000209191	Med25	Med25-014
ENSMUSG00000002968	ENSMUST00000208552	Med25	Med25-010
ENSMUSG00000002968	ENSMUST00000207654	Med25	Med25-004
ENSMUSG00000002968	ENSMUST00000123130	Med25	Med25-007
ENSMUSG00000002968	ENSMUST00000208556	Med25	Med25-009
ENSMUSG00000002968	ENSMUST00000207490	Med25	Med25-008
ENSMUSG00000002968	ENSMUST00000207788	Med25	Med25-012
ENSMUSG00000002968	ENSMUST00000207196	Med25	Med25-005
ENSMUSG00000002983	ENSMUST00000094762	Relb	Relb-001
ENSMUSG00000002983	ENSMUST00000049912	Relb	Relb-002
ENSMUSG00000002983	ENSMUST00000148040	Relb	Relb-003
ENSMUSG00000002983	ENSMUST00000137615	Relb	Relb-004
ENSMUSG00000002983	ENSMUST00000131759	Relb	Relb-005
ENSMUSG00000002983	ENSMUST00000208087	Relb	Relb-009
ENSMUSG00000002983	ENSMUST00000130543	Relb	Relb-008
ENSMUSG00000002983	ENSMUST00000153309	Relb	Relb-006
ENSMUSG00000002983	ENSMUST00000141586	Relb	Relb-007
ENSMUSG00000002983	ENSMUST00000098754	Relb	Relb-201
ENSMUSG00000002996	ENSMUST00000172314	Hbp1	Hbp1-001
ENSMUSG00000002996	ENSMUST00000167458	Hbp1	Hbp1-002
ENSMUSG00000002996	ENSMUST00000176643	Hbp1	Hbp1-008
ENSMUSG00000002996	ENSMUST00000176138	Hbp1	Hbp1-009
ENSMUSG00000002996	ENSMUST00000175686	Hbp1	Hbp1-004
ENSMUSG00000002996	ENSMUST00000176520	Hbp1	Hbp1-007
ENSMUSG00000002996	ENSMUST00000176103	Hbp1	Hbp1-003
ENSMUSG00000002996	ENSMUST00000176084	Hbp1	Hbp1-006
ENSMUSG00000002996	ENSMUST00000175666	Hbp1	Hbp1-005
ENSMUSG00000003032	ENSMUST00000132746	Klf4	Klf4-002
ENSMUSG00000003032	ENSMUST00000129250	Klf4	Klf4-003
ENSMUSG00000003032	ENSMUST00000107619	Klf4	Klf4-001
ENSMUSG00000003051	ENSMUST00000003135	Elf3	Elf3-001
ENSMUSG00000003051	ENSMUST00000185752	Elf3	Elf3-002
ENSMUSG00000003051	ENSMUST00000188895	Elf3	Elf3-003
ENSMUSG00000003154	ENSMUST00000003238	Foxj2	Foxj2-001
ENSMUSG00000003154	ENSMUST00000203075	Foxj2	Foxj2-002
ENSMUSG00000003154	ENSMUST00000177927	Foxj2	Foxj2-201
ENSMUSG00000003184	ENSMUST00000003284	Irf3	Irf3-001
ENSMUSG00000003184	ENSMUST00000209066	Irf3	Irf3-002
ENSMUSG00000003184	ENSMUST00000207476	Irf3	Irf3-003
ENSMUSG00000003184	ENSMUST00000209006	Irf3	Irf3-010
ENSMUSG00000003184	ENSMUST00000207555	Irf3	Irf3-004
ENSMUSG00000003184	ENSMUST00000107834	Irf3	Irf3-005
ENSMUSG00000003184	ENSMUST00000207521	Irf3	Irf3-006
ENSMUSG00000003184	ENSMUST00000208767	Irf3	Irf3-007
ENSMUSG00000003184	ENSMUST00000207128	Irf3	Irf3-011
ENSMUSG00000003184	ENSMUST00000208143	Irf3	Irf3-008
ENSMUSG00000003184	ENSMUST00000207129	Irf3	Irf3-012
ENSMUSG00000003184	ENSMUST00000208958	Irf3	Irf3-014
ENSMUSG00000003184	ENSMUST00000208906	Irf3	Irf3-009
ENSMUSG00000003198	ENSMUST00000054780	Zfp959	Zfp959-001
ENSMUSG00000003282	ENSMUST00000003369	Plag1	Plag1-001
ENSMUSG00000003282	ENSMUST00000137439	Plag1	Plag1-004
ENSMUSG00000003282	ENSMUST00000151543	Plag1	Plag1-003
ENSMUSG00000003282	ENSMUST00000147035	Plag1	Plag1-002
ENSMUSG00000003382	ENSMUST00000119109	Etv3	Etv3-001
ENSMUSG00000003382	ENSMUST00000136680	Etv3	Etv3-002
ENSMUSG00000003382	ENSMUST00000117293	Etv3	Etv3-003
ENSMUSG00000003382	ENSMUST00000152010	Etv3	Etv3-004
ENSMUSG00000003382	ENSMUST00000170036	Etv3	Etv3-201
ENSMUSG00000003435	ENSMUST00000207563	Supt5	Supt5-001
ENSMUSG00000003435	ENSMUST00000207879	Supt5	Supt5-005
ENSMUSG00000003435	ENSMUST00000003527	Supt5	Supt5-002
ENSMUSG00000003435	ENSMUST00000209141	Supt5	Supt5-004
ENSMUSG00000003435	ENSMUST00000209105	Supt5	Supt5-008
ENSMUSG00000003435	ENSMUST00000208243	Supt5	Supt5-007
ENSMUSG00000003435	ENSMUST00000208367	Supt5	Supt5-003
ENSMUSG00000003435	ENSMUST00000208726	Supt5	Supt5-006
ENSMUSG00000003545	ENSMUST00000003640	Fosb	Fosb-001
ENSMUSG00000003545	ENSMUST00000207334	Fosb	Fosb-004
ENSMUSG00000003545	ENSMUST00000208505	Fosb	Fosb-005
ENSMUSG00000003545	ENSMUST00000207716	Fosb	Fosb-006
ENSMUSG00000003545	ENSMUST00000208326	Fosb	Fosb-007
ENSMUSG00000003545	ENSMUST00000208446	Fosb	Fosb-002
ENSMUSG00000003545	ENSMUST00000208230	Fosb	Fosb-003
ENSMUSG00000003575	ENSMUST00000076615	Crtc1	Crtc1-001
ENSMUSG00000003575	ENSMUST00000142769	Crtc1	Crtc1-005
ENSMUSG00000003575	ENSMUST00000125273	Crtc1	Crtc1-002
ENSMUSG00000003575	ENSMUST00000125613	Crtc1	Crtc1-004
ENSMUSG00000003575	ENSMUST00000153632	Crtc1	Crtc1-003
ENSMUSG00000003680	ENSMUST00000176610	Taf6l	Taf6l-001
ENSMUSG00000003680	ENSMUST00000176080	Taf6l	Taf6l-006
ENSMUSG00000003680	ENSMUST00000177216	Taf6l	Taf6l-004
ENSMUSG00000003680	ENSMUST00000177056	Taf6l	Taf6l-005
ENSMUSG00000003680	ENSMUST00000176496	Taf6l	Taf6l-002
ENSMUSG00000003680	ENSMUST00000176747	Taf6l	Taf6l-011
ENSMUSG00000003680	ENSMUST00000176688	Taf6l	Taf6l-003
ENSMUSG00000003680	ENSMUST00000176719	Taf6l	Taf6l-010
ENSMUSG00000003680	ENSMUST00000176991	Taf6l	Taf6l-009
ENSMUSG00000003680	ENSMUST00000176331	Taf6l	Taf6l-008
ENSMUSG00000003680	ENSMUST00000010249	Taf6l	Taf6l-202
ENSMUSG00000003680	ENSMUST00000189739	Taf6l	Taf6l-203
ENSMUSG00000003680	ENSMUST00000003777	Taf6l	Taf6l-201
ENSMUSG00000003778	ENSMUST00000003876	Brd8	Brd8-001
ENSMUSG00000003778	ENSMUST00000115766	Brd8	Brd8-002
ENSMUSG00000003778	ENSMUST00000097626	Brd8	Brd8-003
ENSMUSG00000003778	ENSMUST00000152612	Brd8	Brd8-004
ENSMUSG00000003778	ENSMUST00000153569	Brd8	Brd8-005
ENSMUSG00000003778	ENSMUST00000145431	Brd8	Brd8-006
ENSMUSG00000003778	ENSMUST00000127159	Brd8	Brd8-007
ENSMUSG00000003778	ENSMUST00000115765	Brd8	Brd8-008
ENSMUSG00000003814	ENSMUST00000003912	Calr	Calr-001
ENSMUSG00000003814	ENSMUST00000154774	Calr	Calr-004
ENSMUSG00000003814	ENSMUST00000128028	Calr	Calr-002
ENSMUSG00000003814	ENSMUST00000125998	Calr	Calr-003
ENSMUSG00000003847	ENSMUST00000133026	Nfat5	Nfat5-001
ENSMUSG00000003847	ENSMUST00000075922	Nfat5	Nfat5-002
ENSMUSG00000003847	ENSMUST00000151582	Nfat5	Nfat5-003
ENSMUSG00000003847	ENSMUST00000151114	Nfat5	Nfat5-004
ENSMUSG00000003847	ENSMUST00000125721	Nfat5	Nfat5-005
ENSMUSG00000003847	ENSMUST00000149972	Nfat5	Nfat5-006
ENSMUSG00000003847	ENSMUST00000154474	Nfat5	Nfat5-007
ENSMUSG00000003847	ENSMUST00000126397	Nfat5	Nfat5-008
ENSMUSG00000003847	ENSMUST00000148006	Nfat5	Nfat5-009
ENSMUSG00000003847	ENSMUST00000147588	Nfat5	Nfat5-010
ENSMUSG00000003847	ENSMUST00000126333	Nfat5	Nfat5-011
ENSMUSG00000003847	ENSMUST00000144100	Nfat5	Nfat5-012
ENSMUSG00000003847	ENSMUST00000077440	Nfat5	Nfat5-201
ENSMUSG00000003847	ENSMUST00000169453	Nfat5	Nfat5-202
ENSMUSG00000003868	ENSMUST00000211214	Ruvbl2	Ruvbl2-001
ENSMUSG00000003868	ENSMUST00000209426	Ruvbl2	Ruvbl2-004
ENSMUSG00000003868	ENSMUST00000210271	Ruvbl2	Ruvbl2-005
ENSMUSG00000003868	ENSMUST00000107771	Ruvbl2	Ruvbl2-002
ENSMUSG00000003868	ENSMUST00000211478	Ruvbl2	Ruvbl2-006
ENSMUSG00000003868	ENSMUST00000210439	Ruvbl2	Ruvbl2-007
ENSMUSG00000003868	ENSMUST00000211440	Ruvbl2	Ruvbl2-008
ENSMUSG00000003868	ENSMUST00000211666	Ruvbl2	Ruvbl2-003
ENSMUSG00000003923	ENSMUST00000092430	Tfam	Tfam-001
ENSMUSG00000003923	ENSMUST00000105432	Tfam	Tfam-002
ENSMUSG00000003923	ENSMUST00000145220	Tfam	Tfam-003
ENSMUSG00000003923	ENSMUST00000121685	Tfam	Tfam-004
ENSMUSG00000003923	ENSMUST00000152505	Tfam	Tfam-005
ENSMUSG00000003929	ENSMUST00000054072	Zfp81	Zfp81-001
ENSMUSG00000003949	ENSMUST00000004051	Hlf	Hlf-001
ENSMUSG00000003949	ENSMUST00000043658	Hlf	Hlf-002
ENSMUSG00000003949	ENSMUST00000107881	Hlf	Hlf-003
ENSMUSG00000003949	ENSMUST00000137957	Hlf	Hlf-005
ENSMUSG00000003949	ENSMUST00000176001	Hlf	Hlf-006
ENSMUSG00000003949	ENSMUST00000145786	Hlf	Hlf-004
ENSMUSG00000003992	ENSMUST00000004094	Ssbp2	Ssbp2-001
ENSMUSG00000003992	ENSMUST00000144659	Ssbp2	Ssbp2-002
ENSMUSG00000003992	ENSMUST00000137493	Ssbp2	Ssbp2-003
ENSMUSG00000003992	ENSMUST00000042122	Ssbp2	Ssbp2-004
ENSMUSG00000003992	ENSMUST00000141381	Ssbp2	Ssbp2-005
ENSMUSG00000003992	ENSMUST00000133984	Ssbp2	Ssbp2-006
ENSMUSG00000003992	ENSMUST00000138488	Ssbp2	Ssbp2-007
ENSMUSG00000003992	ENSMUST00000156547	Ssbp2	Ssbp2-008
ENSMUSG00000003992	ENSMUST00000137658	Ssbp2	Ssbp2-009
ENSMUSG00000004040	ENSMUST00000103114	Stat3	Stat3-002
ENSMUSG00000004040	ENSMUST00000127638	Stat3	Stat3-001
ENSMUSG00000004040	ENSMUST00000137093	Stat3	Stat3-014
ENSMUSG00000004040	ENSMUST00000092671	Stat3	Stat3-010
ENSMUSG00000004040	ENSMUST00000138438	Stat3	Stat3-011
ENSMUSG00000004040	ENSMUST00000152601	Stat3	Stat3-013
ENSMUSG00000004040	ENSMUST00000155972	Stat3	Stat3-009
ENSMUSG00000004040	ENSMUST00000137367	Stat3	Stat3-007
ENSMUSG00000004040	ENSMUST00000156645	Stat3	Stat3-003
ENSMUSG00000004040	ENSMUST00000151544	Stat3	Stat3-008
ENSMUSG00000004040	ENSMUST00000146971	Stat3	Stat3-006
ENSMUSG00000004040	ENSMUST00000154170	Stat3	Stat3-005
ENSMUSG00000004040	ENSMUST00000152623	Stat3	Stat3-012
ENSMUSG00000004040	ENSMUST00000130686	Stat3	Stat3-004
ENSMUSG00000004043	ENSMUST00000004145	Stat5a	Stat5a-001
ENSMUSG00000004043	ENSMUST00000133036	Stat5a	Stat5a-004
ENSMUSG00000004043	ENSMUST00000107356	Stat5a	Stat5a-002
ENSMUSG00000004043	ENSMUST00000138083	Stat5a	Stat5a-005
ENSMUSG00000004043	ENSMUST00000154087	Stat5a	Stat5a-003
ENSMUSG00000004043	ENSMUST00000135272	Stat5a	Stat5a-006
ENSMUSG00000004043	ENSMUST00000107357	Stat5a	Stat5a-201
ENSMUSG00000004044	ENSMUST00000060792	Ptrf	Ptrf-001
ENSMUSG00000004044	ENSMUST00000132934	Ptrf	Ptrf-002
ENSMUSG00000004071	ENSMUST00000147225	Cdip1	Cdip1-002
ENSMUSG00000004071	ENSMUST00000004173	Cdip1	Cdip1-001
ENSMUSG00000004071	ENSMUST00000140187	Cdip1	Cdip1-004
ENSMUSG00000004071	ENSMUST00000118703	Cdip1	Cdip1-003
ENSMUSG00000004071	ENSMUST00000117713	Cdip1	Cdip1-005
ENSMUSG00000004071	ENSMUST00000152667	Cdip1	Cdip1-006
ENSMUSG00000004099	ENSMUST00000177754	Dnmt1	Dnmt1-202
ENSMUSG00000004099	ENSMUST00000004202	Dnmt1	Dnmt1-201
ENSMUSG00000004099	ENSMUST00000178110	Dnmt1	Dnmt1-203
ENSMUSG00000004151	ENSMUST00000160244	Etv1	Etv1-004
ENSMUSG00000004151	ENSMUST00000095767	Etv1	Etv1-001
ENSMUSG00000004151	ENSMUST00000162563	Etv1	Etv1-003
ENSMUSG00000004151	ENSMUST00000161164	Etv1	Etv1-009
ENSMUSG00000004151	ENSMUST00000160996	Etv1	Etv1-012
ENSMUSG00000004151	ENSMUST00000160856	Etv1	Etv1-005
ENSMUSG00000004151	ENSMUST00000162730	Etv1	Etv1-008
ENSMUSG00000004151	ENSMUST00000161513	Etv1	Etv1-010
ENSMUSG00000004151	ENSMUST00000161980	Etv1	Etv1-006
ENSMUSG00000004151	ENSMUST00000160701	Etv1	Etv1-007
ENSMUSG00000004151	ENSMUST00000159334	Etv1	Etv1-002
ENSMUSG00000004151	ENSMUST00000163063	Etv1	Etv1-011
ENSMUSG00000004151	ENSMUST00000161591	Etv1	Etv1-013
ENSMUSG00000004231	ENSMUST00000174490	Pax2	Pax2-001
ENSMUSG00000004231	ENSMUST00000173346	Pax2	Pax2-004
ENSMUSG00000004231	ENSMUST00000004340	Pax2	Pax2-201
ENSMUSG00000004263	ENSMUST00000088357	Atn1	Atn1-001
ENSMUSG00000004263	ENSMUST00000133577	Atn1	Atn1-004
ENSMUSG00000004263	ENSMUST00000146872	Atn1	Atn1-002
ENSMUSG00000004359	ENSMUST00000004473	Spic	Spic-001
ENSMUSG00000004359	ENSMUST00000133724	Spic	Spic-002
ENSMUSG00000004359	ENSMUST00000138734	Spic	Spic-004
ENSMUSG00000004359	ENSMUST00000144338	Spic	Spic-003
ENSMUSG00000004500	ENSMUST00000038701	Zfp324	Zfp324-001
ENSMUSG00000004500	ENSMUST00000124387	Zfp324	Zfp324-002
ENSMUSG00000004500	ENSMUST00000128293	Zfp324	Zfp324-003
ENSMUSG00000004500	ENSMUST00000210619	Zfp324	Zfp324-004
ENSMUSG00000004661	ENSMUST00000164010	Arid3b	Arid3b-006
ENSMUSG00000004661	ENSMUST00000171444	Arid3b	Arid3b-001
ENSMUSG00000004661	ENSMUST00000169563	Arid3b	Arid3b-008
ENSMUSG00000004661	ENSMUST00000171949	Arid3b	Arid3b-009
ENSMUSG00000004661	ENSMUST00000114165	Arid3b	Arid3b-005
ENSMUSG00000004661	ENSMUST00000164035	Arid3b	Arid3b-003
ENSMUSG00000004661	ENSMUST00000098686	Arid3b	Arid3b-002
ENSMUSG00000004661	ENSMUST00000170477	Arid3b	Arid3b-007
ENSMUSG00000004661	ENSMUST00000167670	Arid3b	Arid3b-004
ENSMUSG00000004661	ENSMUST00000004780	Arid3b	Arid3b-201
ENSMUSG00000004842	ENSMUST00000176330	Pou1f1	Pou1f1-001
ENSMUSG00000004842	ENSMUST00000175882	Pou1f1	Pou1f1-003
ENSMUSG00000004842	ENSMUST00000176038	Pou1f1	Pou1f1-002
ENSMUSG00000004842	ENSMUST00000184525	Pou1f1	Pou1f1-004
ENSMUSG00000004842	ENSMUST00000004964	Pou1f1	Pou1f1-201
ENSMUSG00000004872	ENSMUST00000004994	Pax3	Pax3-002
ENSMUSG00000004872	ENSMUST00000087086	Pax3	Pax3-001
ENSMUSG00000004872	ENSMUST00000172555	Pax3	Pax3-003
ENSMUSG00000004897	ENSMUST00000005017	Hdgf	Hdgf-001
ENSMUSG00000004897	ENSMUST00000159492	Hdgf	Hdgf-002
ENSMUSG00000004897	ENSMUST00000162631	Hdgf	Hdgf-003
ENSMUSG00000004897	ENSMUST00000161616	Hdgf	Hdgf-004
ENSMUSG00000004897	ENSMUST00000160198	Hdgf	Hdgf-005
ENSMUSG00000004897	ENSMUST00000160312	Hdgf	Hdgf-006
ENSMUSG00000004934	ENSMUST00000005064	Pias4	Pias4-001
ENSMUSG00000004934	ENSMUST00000134017	Pias4	Pias4-006
ENSMUSG00000004934	ENSMUST00000147436	Pias4	Pias4-007
ENSMUSG00000004934	ENSMUST00000146764	Pias4	Pias4-003
ENSMUSG00000004934	ENSMUST00000135765	Pias4	Pias4-005
ENSMUSG00000004934	ENSMUST00000129549	Pias4	Pias4-004
ENSMUSG00000005148	ENSMUST00000005279	Klf5	Klf5-201
ENSMUSG00000005198	ENSMUST00000058470	Polr2a	Polr2a-001
ENSMUSG00000005198	ENSMUST00000156588	Polr2a	Polr2a-002
ENSMUSG00000005198	ENSMUST00000151586	Polr2a	Polr2a-003
ENSMUSG00000005198	ENSMUST00000071213	Polr2a	Polr2a-201
ENSMUSG00000005267	ENSMUST00000150336	Zfp287	Zfp287-003
ENSMUSG00000005267	ENSMUST00000149228	Zfp287	Zfp287-002
ENSMUSG00000005267	ENSMUST00000005399	Zfp287	Zfp287-001
ENSMUSG00000005267	ENSMUST00000128370	Zfp287	Zfp287-005
ENSMUSG00000005267	ENSMUST00000127732	Zfp287	Zfp287-004
ENSMUSG00000005267	ENSMUST00000185656	Zfp287	Zfp287-201
ENSMUSG00000005373	ENSMUST00000202431	Mlxipl	Mlxipl-012
ENSMUSG00000005373	ENSMUST00000141770	Mlxipl	Mlxipl-007
ENSMUSG00000005373	ENSMUST00000201977	Mlxipl	Mlxipl-011
ENSMUSG00000005373	ENSMUST00000142385	Mlxipl	Mlxipl-002
ENSMUSG00000005373	ENSMUST00000153519	Mlxipl	Mlxipl-004
ENSMUSG00000005373	ENSMUST00000128691	Mlxipl	Mlxipl-005
ENSMUSG00000005373	ENSMUST00000129008	Mlxipl	Mlxipl-006
ENSMUSG00000005373	ENSMUST00000005507	Mlxipl	Mlxipl-001
ENSMUSG00000005373	ENSMUST00000154840	Mlxipl	Mlxipl-009
ENSMUSG00000005373	ENSMUST00000123370	Mlxipl	Mlxipl-010
ENSMUSG00000005442	ENSMUST00000169266	Cic	Cic-001
ENSMUSG00000005442	ENSMUST00000169392	Cic	Cic-006
ENSMUSG00000005442	ENSMUST00000169743	Cic	Cic-009
ENSMUSG00000005442	ENSMUST00000164440	Cic	Cic-007
ENSMUSG00000005442	ENSMUST00000163320	Cic	Cic-002
ENSMUSG00000005442	ENSMUST00000165239	Cic	Cic-015
ENSMUSG00000005442	ENSMUST00000163819	Cic	Cic-010
ENSMUSG00000005442	ENSMUST00000168956	Cic	Cic-008
ENSMUSG00000005442	ENSMUST00000167379	Cic	Cic-004
ENSMUSG00000005442	ENSMUST00000165742	Cic	Cic-005
ENSMUSG00000005442	ENSMUST00000164820	Cic	Cic-014
ENSMUSG00000005442	ENSMUST00000170500	Cic	Cic-012
ENSMUSG00000005442	ENSMUST00000167162	Cic	Cic-011
ENSMUSG00000005442	ENSMUST00000163901	Cic	Cic-013
ENSMUSG00000005442	ENSMUST00000005578	Cic	Cic-201
ENSMUSG00000005503	ENSMUST00000031787	Evx1	Evx1-001
ENSMUSG00000005503	ENSMUST00000129243	Evx1	Evx1-002
ENSMUSG00000005534	ENSMUST00000208839	Insr	Insr-004
ENSMUSG00000005534	ENSMUST00000091291	Insr	Insr-001
ENSMUSG00000005534	ENSMUST00000207100	Insr	Insr-003
ENSMUSG00000005534	ENSMUST00000207295	Insr	Insr-005
ENSMUSG00000005534	ENSMUST00000139504	Insr	Insr-002
ENSMUSG00000005566	ENSMUST00000209577	Trim28	Trim28-010
ENSMUSG00000005566	ENSMUST00000005705	Trim28	Trim28-001
ENSMUSG00000005566	ENSMUST00000142421	Trim28	Trim28-002
ENSMUSG00000005566	ENSMUST00000148354	Trim28	Trim28-003
ENSMUSG00000005566	ENSMUST00000128951	Trim28	Trim28-004
ENSMUSG00000005566	ENSMUST00000123603	Trim28	Trim28-005
ENSMUSG00000005566	ENSMUST00000149061	Trim28	Trim28-006
ENSMUSG00000005566	ENSMUST00000125136	Trim28	Trim28-007
ENSMUSG00000005566	ENSMUST00000129122	Trim28	Trim28-008
ENSMUSG00000005566	ENSMUST00000123778	Trim28	Trim28-009
ENSMUSG00000005583	ENSMUST00000196832	Mef2c	Mef2c-004
ENSMUSG00000005583	ENSMUST00000199432	Mef2c	Mef2c-007
ENSMUSG00000005583	ENSMUST00000198069	Mef2c	Mef2c-022
ENSMUSG00000005583	ENSMUST00000197681	Mef2c	Mef2c-008
ENSMUSG00000005583	ENSMUST00000197722	Mef2c	Mef2c-009
ENSMUSG00000005583	ENSMUST00000197938	Mef2c	Mef2c-023
ENSMUSG00000005583	ENSMUST00000199262	Mef2c	Mef2c-010
ENSMUSG00000005583	ENSMUST00000198064	Mef2c	Mef2c-028
ENSMUSG00000005583	ENSMUST00000196730	Mef2c	Mef2c-020
ENSMUSG00000005583	ENSMUST00000196207	Mef2c	Mef2c-021
ENSMUSG00000005583	ENSMUST00000197146	Mef2c	Mef2c-001
ENSMUSG00000005583	ENSMUST00000197022	Mef2c	Mef2c-011
ENSMUSG00000005583	ENSMUST00000185052	Mef2c	Mef2c-012
ENSMUSG00000005583	ENSMUST00000195984	Mef2c	Mef2c-024
ENSMUSG00000005583	ENSMUST00000199167	Mef2c	Mef2c-025
ENSMUSG00000005583	ENSMUST00000195904	Mef2c	Mef2c-026
ENSMUSG00000005583	ENSMUST00000198217	Mef2c	Mef2c-015
ENSMUSG00000005583	ENSMUST00000199210	Mef2c	Mef2c-016
ENSMUSG00000005583	ENSMUST00000200138	Mef2c	Mef2c-030
ENSMUSG00000005583	ENSMUST00000198360	Mef2c	Mef2c-029
ENSMUSG00000005583	ENSMUST00000197145	Mef2c	Mef2c-031
ENSMUSG00000005583	ENSMUST00000199105	Mef2c	Mef2c-006
ENSMUSG00000005583	ENSMUST00000199019	Mef2c	Mef2c-005
ENSMUSG00000005583	ENSMUST00000200394	Mef2c	Mef2c-019
ENSMUSG00000005583	ENSMUST00000196493	Mef2c	Mef2c-027
ENSMUSG00000005583	ENSMUST00000005722	Mef2c	Mef2c-013
ENSMUSG00000005583	ENSMUST00000163888	Mef2c	Mef2c-014
ENSMUSG00000005583	ENSMUST00000198916	Mef2c	Mef2c-018
ENSMUSG00000005583	ENSMUST00000200123	Mef2c	Mef2c-017
ENSMUSG00000005583	ENSMUST00000199450	Mef2c	Mef2c-003
ENSMUSG00000005583	ENSMUST00000198199	Mef2c	Mef2c-002
ENSMUSG00000005609	ENSMUST00000005749	Ctr9	Ctr9-001
ENSMUSG00000005609	ENSMUST00000152019	Ctr9	Ctr9-002
ENSMUSG00000005609	ENSMUST00000146709	Ctr9	Ctr9-004
ENSMUSG00000005609	ENSMUST00000143818	Ctr9	Ctr9-005
ENSMUSG00000005609	ENSMUST00000140220	Ctr9	Ctr9-006
ENSMUSG00000005609	ENSMUST00000146558	Ctr9	Ctr9-007
ENSMUSG00000005609	ENSMUST00000157025	Ctr9	Ctr9-003
ENSMUSG00000005609	ENSMUST00000123681	Ctr9	Ctr9-008
ENSMUSG00000005609	ENSMUST00000209912	Ctr9	Ctr9-009
ENSMUSG00000005621	ENSMUST00000107353	Zfp592	Zfp592-001
ENSMUSG00000005621	ENSMUST00000176477	Zfp592	Zfp592-004
ENSMUSG00000005621	ENSMUST00000149508	Zfp592	Zfp592-002
ENSMUSG00000005621	ENSMUST00000125137	Zfp592	Zfp592-003
ENSMUSG00000005677	ENSMUST00000005820	Nr1i3	Nr1i3-001
ENSMUSG00000005677	ENSMUST00000075469	Nr1i3	Nr1i3-002
ENSMUSG00000005677	ENSMUST00000155126	Nr1i3	Nr1i3-003
ENSMUSG00000005677	ENSMUST00000137298	Nr1i3	Nr1i3-004
ENSMUSG00000005677	ENSMUST00000133075	Nr1i3	Nr1i3-005
ENSMUSG00000005677	ENSMUST00000111328	Nr1i3	Nr1i3-007
ENSMUSG00000005677	ENSMUST00000152865	Nr1i3	Nr1i3-006
ENSMUSG00000005677	ENSMUST00000149404	Nr1i3	Nr1i3-008
ENSMUSG00000005698	ENSMUST00000132679	Ctcf	Ctcf-002
ENSMUSG00000005698	ENSMUST00000005841	Ctcf	Ctcf-001
ENSMUSG00000005698	ENSMUST00000128510	Ctcf	Ctcf-003
ENSMUSG00000005698	ENSMUST00000129388	Ctcf	Ctcf-004
ENSMUSG00000005698	ENSMUST00000137735	Ctcf	Ctcf-005
ENSMUSG00000005698	ENSMUST00000156436	Ctcf	Ctcf-006
ENSMUSG00000005718	ENSMUST00000005862	Tfap4	Tfap4-201
ENSMUSG00000005774	ENSMUST00000107260	Rfx5	Rfx5-009
ENSMUSG00000005774	ENSMUST00000142311	Rfx5	Rfx5-005
ENSMUSG00000005774	ENSMUST00000137088	Rfx5	Rfx5-017
ENSMUSG00000005774	ENSMUST00000152869	Rfx5	Rfx5-015
ENSMUSG00000005774	ENSMUST00000144132	Rfx5	Rfx5-001
ENSMUSG00000005774	ENSMUST00000140294	Rfx5	Rfx5-007
ENSMUSG00000005774	ENSMUST00000140331	Rfx5	Rfx5-006
ENSMUSG00000005774	ENSMUST00000107254	Rfx5	Rfx5-004
ENSMUSG00000005774	ENSMUST00000145472	Rfx5	Rfx5-018
ENSMUSG00000005774	ENSMUST00000148803	Rfx5	Rfx5-002
ENSMUSG00000005774	ENSMUST00000107253	Rfx5	Rfx5-016
ENSMUSG00000005774	ENSMUST00000147237	Rfx5	Rfx5-012
ENSMUSG00000005774	ENSMUST00000132393	Rfx5	Rfx5-013
